brand_name,Price,discount,image_url,Reviews_rating,Reviews_count
Clavier AZERTY Pour Ordinateur Portable HP pavilion 15,11700,5%,https://ci.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/19/391103/1.jpg?8765,5.0,1
KIT DE RECHARGE D'ENCRE POUR IMPRIMANTE EPSON L3250. ( BOUTEILLE : N°1...,9000,5%,https://ci.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/29/725213/1.jpg?7915,5.0,2
Hp Lot De 2 Cartouches D'encre HP 123- Noir Et Couleur,22900,5%,https://ci.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/97/903041/1.jpg?2184,3.5,25
RALLONGE USB 3.0 MALE FEMELLE 3M - 3 Mètres - BLEU,4900,5%,https://ci.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/80/658382/1.jpg?0690,4.8,4
ANTHO Toner Compatible 17A - CF217A - Ant - Noir,4900,5%,https://ci.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/34/728992/1.jpg?6946,3.6,5
Cartouche Compatible Toner 05A - PTH-280A/505A,5100,5%,https://ci.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/75/705041/1.jpg?8870,3.9,18
TOPLINK Câble Réseaux Cat6 10 Mètres RJ45 / RJ-45,3125,5%,https://ci.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/60/334441/1.jpg?6623,4.0,14
Epson Bouteille D'encre 103 Noir Bleu Rouge Jaune 4 X 65ml Orginal,28700,5%,https://ci.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/88/401203/1.jpg?7691,4.3,3
17A Toner - Laserjet - CF217A - 1600 Pages - Noir,5700,5%,https://ci.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/68/063991/1.jpg?6269,3.6,7
TP-Link Clé Bluetooth 5.0 USB - OR - UB500 - TP-Link,9900,5%,https://ci.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/37/602262/1.jpg?6708,4.5,11
Clé USB 32Go Originale - King Usb,3400,5%,https://ci.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/72/072892/1.jpg?5273,3.5,2
KingSsd SSD Disque 256GB,16900,5%,https://ci.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/63/683872/1.jpg?0246,4.2,15
Puce De Cartouche D'entretien MC-G04,6650,5%,https://ci.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/11/397103/1.jpg?5908,5.0,1
Clé USB 32Go Haute Vitesse - King Usb,3400,5%,https://ci.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/22/072892/1.jpg?5274,4.5,2
TOPLINK Câble Réseaux Cat6 20 Mètres RJ45 / RJ-45,5950,5%,https://ci.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/80/334441/1.jpg?6623,4.4,17
Chargeur Adaptateur PC Portable HP Complet,11650,5%,https://ci.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/30/962962/1.jpg?1734,4.7,14
"Logitech Souris Optique Bluetooth Sans Fil à 3 Touches, Portée: 10m",10736,5%,https://ci.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/01/867992/1.jpg?6604,5.0,1
Tablette éducative Pour Enfants 8GB+128,27810,5%,https://ci.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/32/509862/1.jpg?7935,4.0,12
Lot De 2 Cartouches D'encre Compatible Toner 85A/35A (H-CB435A/CB436A/...,14000,5%,https://ci.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/48/096351/1.jpg?6052,3.9,126
Clavier Et Souris Sans Fil AZERTY - Noir,10800,5%,https://ci.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/39/689103/1.jpg?1808,5.0,2
Lexar Clé USB LEXAR 64Go,5700,5%,https://ci.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/92/372972/1.jpg?2507,4.4,9
Cartouche Compatible Toner 12A (H-Q2612A) - Noir,5400,5%,https://ci.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/85/665002/1.jpg?5684,3.7,6
Mémoire RAM 8Go DDR3 1600 Mhz Pc Portable,13000,5%,https://ci.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/69/172892/1.jpg?3865,4.0,2
ANTHO Cable imprimante USB - 1.5 mètres - 1.5m,1200,5%,https://ci.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/96/977992/1.jpg?1645,3.0,2
ANTHO Sac De Protection Pour Disque Dur Externe - Ant - Bleu,2300,5%,https://ci.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/59/808992/1.jpg?2315,4.0,4
"Hp Écran Full HD 23,8 pouces Série 5 - 524sf (94C17AA) - Full HD - 192...",124000,5%,https://ci.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/39/985103/1.jpg?2468,5.0,1
Hp Imprimante HP à Réservoir Smart Tank 585 - Impression - Photocopie ...,98000,5%,https://ci.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/92/419082/1.jpg?2805,4.1,9
Câble D'Affichage VGA 3 + 6 Câble VGA Mâle à Mâle Avec Conducteur En C...,1125,5%,https://ci.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/57/666392/1.jpg?4995,3.6,11
Cartouche Compatible Toner 17A (CF217A) - Noir,13500,5%,https://ci.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/44/404122/1.jpg?5966,4.0,4
Toner Compatible 107A - W1107A - Noir,8600,5%,https://ci.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/46/173962/1.jpg?8352,3.7,7
Canon Cartouche D'encre - GI 490 PGBK - Noir/Black - Pour G2411 - G341...,8800,5%,https://ci.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/49/305441/1.jpg?2866,4.4,27
Hp Lot De 2 Cartouche D'encre HP 653 - Black,26800,5%,https://ci.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/27/109452/1.jpg?8176,4.6,5
Kit Vidéo Microphone- Mini Trépied,5225,5%,https://ci.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/67/072892/1.jpg?5308,3.0,2
SanDisk MicroSD - Carte Mémoire - 32GB,3500,5%,https://ci.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/57/920802/1.jpg?6790,3.8,13
Cable Câble Imprimante - USB - 3M - Noir,2000,5%,https://ci.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/28/524441/1.jpg?5404,4.3,18
Encre Pixma G-series Pack De 4 Bouteilles D'encre Canon GI-490,7200,5%,https://ci.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/91/781103/1.jpg?4973,4.3,3
Répétiteur - WiFi /AP - 300Mbps - Sans Fil,13500,5%,https://ci.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/16/974102/1.jpg?9951,3.8,6
Playstation Mini Clavier Officiel Azerty Sans Fil Bluetooth Sony Sans ...,10620,5%,https://ci.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/64/274972/1.jpg?9659,4.0,3
Toshiba CHARGEUR PC PORTABLE 19V Connecteur 6.3mm X 3.0mm + CABLE D'AL...,8100,5%,https://ci.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/24/283692/1.jpg?3010,3.7,6
NB Boitier Disque Dur Externe SATA 3.0,6300,5%,https://ci.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/23/342651/1.jpg?6502,5.0,8
Ubiquiti Injecteur POE - Adaptateur POE - 24V - 0.5A - Unifi,13000,5%,https://ci.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/96/968003/1.jpg?7894,3.5,2
Hp BATTERIE HP OA03/ OA04/Pavilion 14 15 Series 240 250 255 G2,21600,5%,https://ci.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/56/100541/1.jpg?7283,4.3,3
Hp Cartouche d'encre 938 Rouge pour 9730 - 9720,26600,5%,https://ci.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/72/336103/1.jpg?9225,5.0,1
Toshiba Chargeur PC TOSHIBA - 19V -2.37A + Câble - Noir,9000,5%,https://ci.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/33/378551/1.jpg?8914,4.6,5
Câble Réseau FTP - 5m - Cat 6 - Blindé Et Serti - Gris,2700,5%,https://ci.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/83/213202/1.jpg?2723,4.4,11
Projecteur LED Rechargeable A Solaire Et A Courant 150W,16500,5%,https://ci.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/45/301562/1.jpg?2065,4.0,2
"Hp 524sf 5 Series - écran LED - 24"" (23.8"" Visualisable) : 1920 X 1080...",139800,5%,https://ci.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/77/964703/1.jpg?7066,5.0,1
Clé USB 2.0 Imation - 32GB - Noir,4000,5%,https://ci.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/42/576402/1.jpg?5626,4.4,10
Zoe Mini Ventilateur - Portable - Rechargeable USB,3800,5%,https://ci.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/14/489302/1.jpg?7667,3.5,46
Boitier Externe USB 3.0 - SATA Hdd/Ssd,5100,5%,https://ci.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/64/945082/1.jpg?4475,3.8,28
Casque Bluetooth Multi-Fonction P47,3000,5%,https://ci.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/16/167162/1.jpg?7568,3.8,50
Canon CARTOUCHE D'ENCRE NOIRE CANON PG-445,9900,5%,https://ci.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/34/525741/1.jpg?4104,3.6,32
"Hp PC Bureau Pro 290 G9 - I3-12100 - 8GB - 512SSD - 22"" - Dos",325000,5%,https://ci.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/25/522103/1.jpg?8366,4.5,2
Gaming Clavier Gamer + Souris - RGB Français - Noir,10925,5%,https://ci.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/47/303222/1.jpg?2006,4.5,2
Mémoire Ram de bureau DDR4 RAM 8 Go 2666MHz,14700,5%,https://ci.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/99/629003/1.jpg?3845,5.0,1
Mémoire RAM 8Go DDR4 3200 Mhz Pc Portable,16900,5%,https://ci.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/89/172892/1.jpg?8245,4.0,1
Adaptateur WiFi - 600Mbps USB - Ethernet-,2340,5%,https://ci.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/83/798992/1.jpg?9691,3.5,14
Clavier Et Souris Sans Fil 2.4G - Noir,11250,5%,https://ci.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/88/230632/1.jpg?0031,3.8,6
Hp Ensemble Cartouches D'encres HP 650 - Noir Et Couleur D'origine,22500,5%,https://ci.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/24/847631/1.jpg?1505,4.0,13
Lenovo Chargeur Compatible PC Lenovo 20V 3.25A Bout USB + Câble De Rac...,9000,5%,https://ci.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/66/781662/1.jpg?3874,4.6,5
Adaptateur USB-C To HDTV+USB 3.0+PD / USB-C 5 En 1,16110,5%,https://ci.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/59/941852/1.jpg?2650,4.5,2
Logitech Souris Sans Fil Logitech Original M171,9600,5%,https://ci.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/53/076251/1.jpg?4424,4.0,5
TP-Link Répéteur Wifi TP-Link RE305 - 1200MBPS - Dualband - 2.4 / 5.0,24000,5%,https://ci.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/00/676872/1.jpg?2170,3.6,5
ANTHO Toner Compatible 83A - CF283A - Ant - Noir,4900,5%,https://ci.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/08/828992/1.jpg?1993,3.5,2
TOPLINK Sac De Protection Pour Disque Dur Externe,2300,5%,https://ci.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/65/968341/1.jpg?5626,4.3,46
Clavier AZERTY Pour Ordinateur Portable ASUS X541,11250,5%,https://ci.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/73/191103/1.jpg?8786,5.0,2
Tapis Souris Gel Avec Repose Poignet En Latex,2200,5%,https://ci.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/64/437403/1.jpg?2826,4.0,3
Lot De 100 Connecteur RJ-45 / RJ45 + 100 Manchons RJ-45 - CAT 6,7000,5%,https://ci.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/96/205872/1.jpg?1061,4.8,5
ANTHO Toner Compatible 44A - CF244A - Ant - Noir,8500,5%,https://ci.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/15/728992/1.jpg?8146,4.7,3
Hp CLAVIER FILAIRE USB K1700 AZERTY POUR PC BUREAU ET PC PORTABLE,5415,5%,https://ci.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/52/455903/1.jpg?9220,4.0,1
Hp Toner HP 103A - W1103A - Noir Neverstop,16000,5%,https://ci.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/10/008262/1.jpg?2581,1.0,1
Grand tapis de souris de jeu et de Travail 80 X 30 avec bords cousus D...,6080,5%,https://ci.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/89/788103/1.jpg?3064,4.3,3
TP Link TP-Link Clé Wifi - TP-LINK - Adaptateur USB Nano - Sans Fil - ...,5500,5%,https://ci.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/53/687051/1.jpg?0767,4.2,10
Hp Flash Disk HP USB 3.0 64GB V250w - Argent,8900,5%,https://ci.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/95/152892/1.jpg?4185,3.7,7
ANTHO Tableau De Projection Trépied 2.4M X 2.4M - 2.4 Mètres X 2.4 Mèt...,50000,5%,https://ci.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/60/501403/1.jpg?9530,2.5,2
TP-Link Switch Gigabit TP-Link TL-SG1016D 16-Ports,45000,5%,https://ci.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/87/061351/1.jpg?1864,4.0,2
Hp Imprimante HP Laserjet 135A - Monochrome - Multifonction,130800,5%,https://ci.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/80/316282/1.jpg?2380,4.3,6
Sony Thrustmaster Y-300P Casque Gamer pour Playstation 4 et PC,13425,5%,https://ci.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/45/316713/1.jpg?8904,5.0,1
Canon Cartouche D'encre Canon 441 Couleur - Pour TS5140 - TS-5140,13500,5%,https://ci.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/90/606902/1.jpg?7265,3.8,10
Canon Ink Cart Cartouche D'entretien MC-G04 + Puce MC-G04 Offerte,13775,5%,https://ci.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/91/969103/1.jpg?6388,4.0,2
SSD KingSsd 1000GB(1Téra) Haute-Vitesse,44900,5%,https://ci.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/61/952752/1.jpg?8915,5.0,1
Cartouche D'entretien MC-G01 - Remplacement Pour Canon MAXIFY GX6040 G...,10500,5%,https://ci.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/29/533213/1.jpg?7438,4.0,1
TOPLINK Sac De Protection Pour Disque Dur Externe,2300,5%,https://ci.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/55/968341/1.jpg?5625,4.7,17
TOPLINK Clé Wifi USB 2.0 WIFI Adapateur 600 Mbps - Noir - 802.11AC,5900,5%,https://ci.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/10/437403/1.jpg?6872,4.0,1
RAM 8Go DDR4 3200 Mhz Ordinateur Portable,16000,5%,https://ci.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/62/172892/1.jpg?5335,4.5,2
Adaptateur HDMI Vers VGA 1080P(Convertisseur Analogique)-Avec Adaptate...,3200,5%,https://ci.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/84/350003/1.jpg?5209,4.7,10
ANTHO Toner compatible 79A - CF279A - Ant - Noir,5400,5%,https://ci.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/23/828992/1.jpg?1599,4.0,1
Mini Imprimante Thermique De Réçu,18000,5%,https://ci.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/41/896392/1.jpg?9783,3.3,3
"Lexar Disque SSD Lexar - 256 Go - SATA 2,5"" - Gris",16110,5%,https://ci.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/81/333941/1.jpg?7725,4.3,7
TOPLINK Convertisseur USB Type C Vers VGA - Toplink,5500,5%,https://ci.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/70/015541/1.jpg?5865,4.3,3
Smart Bouteille D'encre - Compatible Epson & Canon - 100ML - Rouge,825,5%,https://ci.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/56/602472/1.jpg?2242,5.0,1
Hp BATTERIE 6530b 6535b 6540b 6730b 6930p 8440p,21510,5%,https://ci.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/08/100541/1.jpg?7283,3.0,4
Kaspersky Plus 2023 4 Postes - 4 PC - 1 An - (Anciennement Internet Se...,14850,5%,https://ci.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/39/063991/1.jpg?7865,4.2,128
SEAGATE Disque Dur 1TB HDD 2.5 Pouces - Blanc/Gris Pour Ordinateur Por...,31500,5%,https://ci.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/28/051442/1.jpg?7888,4.8,4
TOPLINK Câble Réseaux FTP Cat6 - 1.5M - 1.5 Mètres - RJ-45 - Gris,1500,5%,https://ci.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/74/375113/1.jpg?2601,5.0,1
Canon Imprimante PIXMA G3430 Multifonction Couleur Wifi,126350,5%,https://ci.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/18/794103/1.jpg?8284,5.0,2
Toner Compatible 05A - CE505A,5100,5%,https://ci.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/31/944991/1.jpg?6264,2.0,1
Batterie Ordinateur Portable HS04-HS03 Pour HP 240 245 246 250 255 256...,21600,5%,https://ci.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/06/100541/1.jpg?7283,4.0,2
Samsung Chargeur Samsung Petit-Bout 19V 2.1A / 60w + Cable - Noir,8550,5%,https://ci.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/67/663442/1.jpg?9595,5.0,1
Tapis Souris Avec Pose Poignet En Gel – Noir,2100,5%,https://ci.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/59/715002/1.jpg?7777,4.2,23
Câble Réseau UTP - 10m - 10 M - Cat6 - Serti - Gris,2200,5%,https://ci.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/11/363692/1.jpg?7468,4.5,2
Toner Compatible 44A - CF244A,8500,5%,https://ci.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/11/944991/1.jpg?6264,3.8,14
Epson Bouteille D'encre Epson 103 Noir - 65ml - Pour L3110 - L3150,9400,5%,https://ci.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/81/412931/1.jpg?8610,4.2,11
Xraydisk Disque SSD --- 512gb,24360,5%,https://ci.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/17/259992/1.jpg?0244,5.0,1
Souris Sans Fil Rechargeable,4800,5%,https://ci.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/58/527762/1.jpg?2456,4.0,1
Support Et Téléphone Portable Pour Vélo Et Moto,4750,5%,https://ci.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/63/901872/1.jpg?5910,4.5,2
Canon Imprimante à Réservoir G2430 - G2410 - G2411 - Impression - Copi...,66900,5%,https://ci.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/59/162003/1.jpg?3185,3.2,5
Lexar CLE USB 256 Go + SUPPORT USB C,21900,5%,https://ci.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/54/511792/1.jpg?4404,5.0,1
"GALUIN Transmetteur Récepteur Audio Sans Fil Bluetooth 5.0,adaptateur ...",5700,5%,https://ci.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/76/166152/1.jpg?1210,3.9,14
Toshiba Disque Dur Externe Toshiba 4To,81000,5%,https://ci.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/54/023103/1.jpg?4526,5.0,1
Sony Playstation Manette PS2 avec fil classique (Filaire) DUALSHOCK 2,8009,5%,https://ci.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/39/227103/1.jpg?7609,3.0,2
Target Mémoire RAM pour Ordinateur Portable : 4 Go DDR3,7500,5%,https://ci.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/65/603103/1.jpg?7166,4.0,1
Acer CHARGEUR 19V 4.74a (5517) 90W + CABLE,9900,5%,https://ci.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/65/977992/1.jpg?0386,5.0,1
Clavier Gamer Mécanique Rétroéclairé RVB Multimédia MeeTion MK20 - QUE...,26910,5%,https://ci.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/79/137992/1.jpg?5585,5.0,1
SanDisk carte memoire 256GB MicroSD - Class 10,15660,5%,https://ci.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/60/838103/1.jpg?9383,4.7,3
Epson Ruban Matriciel Epson LX-350 - LX350,7500,5%,https://ci.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/73/857902/1.jpg?6824,2.0,1
Hp Cartouche D'encre 650 - Couleur D'origine,11000,5%,https://ci.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/64/847631/1.jpg?1548,5.0,1
TP Link TP-Link Clé Wifi - TP-LINK - Adaptateur USB Nano - Sans Fil - ...,5500,5%,https://ci.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/65/026251/1.jpg?3108,5.0,4
Baffles D'ordinateur - Mega Bass Durable,8170,5%,https://ci.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/64/694613/1.jpg?6604,4.0,1
TP-Link Carte Réseau PCI Express Gigabit - TG-3468 - 10/100/1000,9900,5%,https://ci.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/55/687051/1.jpg?0766,4.3,7
Boitier Externe SATA 3 - USB 3.0 Hdd/Ssd,5200,5%,https://ci.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/54/945082/1.jpg?4475,4.4,5
Barrette RAM 8G DDR4 3200 Mhz Pc Portable,16500,5%,https://ci.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/99/172892/1.jpg?8245,5.0,1
Multi-ports USB A 8 Ports,4750,5%,https://ci.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/59/756171/1.jpg?2548,4.7,3
Gm Support Pc Portable Blanc Avec Refroidisseur Rotative 360 Degrés,15000,5%,https://ci.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/59/046992/1.jpg?0233,5.0,1
Hp Cartouche D'encre HP 652 - Noir,12500,5%,https://ci.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/19/889921/1.jpg?2824,3.9,48
SEAGATE Disque Dur Externe 1 To Seagate - Expansion - Noir,43900,5%,https://ci.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/74/46368/1.jpg?6487,4.2,29
Kingston Clé USB DataTraveler 32GB USB 3.2 - Kingston - Exodia - 32 GO...,6500,5%,https://ci.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/73/662151/1.jpg?2464,4.8,4
Lot De 2 Cartouches Compatible Toner 17A / 17X - PTH-T217X - Noir,9300,5%,https://ci.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/46/705041/1.jpg?8869,3.7,25
Booster Amplificateur Wifi,11400,5%,https://ci.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/29/910962/1.jpg?8645,4.5,2
Toner Compatible HP 151A - W1510A,29000,5%,https://ci.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/89/256182/1.jpg?3886,5.0,2
Bombe Dépoussiérante à Air,3500,5%,https://ci.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/97/746912/1.jpg?9228,4.0,11
ANTHO Batterie pour onduleur 12V 9A,9800,5%,https://ci.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/39/097992/1.jpg?1985,3.5,2
Kit Gamer 3-en-1 : Clavier Rétroéclairé + Souris Filaire + Tapis Noir ...,11400,5%,https://ci.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/43/892313/1.jpg?0912,5.0,1
ANTHO Toner compatible 78A - CE278A - Ant - Noir,5200,5%,https://ci.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/13/828992/1.jpg?1945,4.0,2
Mini Imprimante Portable Thermique Bluetooth,23750,5%,https://ci.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/02/896392/1.jpg?9801,2.3,3
Tambour - Cartouche Canon IR2520/IR2525/IR2530/IR2535/2545,7200,5%,https://ci.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/79/826171/1.jpg?2651,3.6,5
TP-Link Routeur TP-Link / Point D'accès Archer C24 - AC750 - Dualband,23000,5%,https://ci.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/20/676872/1.jpg?2170,4.0,2
Clé USB 16Go Haute Vitesse - King Usb,2500,5%,https://ci.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/43/878003/1.jpg?5243,5.0,1
Hp Toner HP 107A - W1107A - Noir,51000,5%,https://ci.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/63/857902/1.jpg?6824,5.0,2
Support Pour Ordinateur Avec 2 Ventilateur De Refroidissement,12000,5%,https://ci.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/82/924003/1.jpg?4885,4.8,4
"Souris De Bureau Sans Fil X7, Bluetooth, Pour Ordinateur Portable Et J...",11305,5%,https://ci.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/24/307103/1.jpg?9666,5.0,1
Hp Flash Disk USB 2.0 V318 16 GB - Argent,5900,5%,https://ci.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/38/912103/1.jpg?4130,3.8,6
TP-Link Routeur Archer C20 - WiFi Bi-bande AC750 Mbps,24500,5%,https://ci.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/11/606902/1.jpg?7272,5.0,1
Clé USB 128Go Originale - King Usb,5600,5%,https://ci.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/52/072892/1.jpg?5281,4.8,5
Mini Imprimante Portable Printer User Manuel PT-260,19950,5%,https://ci.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/36/586013/1.jpg?7156,5.0,1
Lenovo Chargeur LENOVO 20V3.25A/USB+ Câble De Chargeur Ordinateur Port...,9450,5%,https://ci.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/46/979252/1.jpg?5122,3.3,3
Epson Imprimante à Réservoir D'encre Epson L3251 - L3250 - Multifoncti...,95400,5%,https://ci.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/02/723462/1.jpg?1329,4.0,4
Tapis Souris Avec Pose Poignet En Gel – Noir,2100,5%,https://ci.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/56/320282/1.jpg?2360,4.2,6
